Date,Open,High,Low,Close,Adj Close,Volume
2006-07-20,221.987503,227.500000,221.250000,225.770004,168.319916,6312720
2006-07-21,224.750000,225.600006,219.074997,220.945007,164.722702,4391664
2006-07-24,224.375000,229.000000,216.875000,227.257507,169.428925,6825088
2006-07-25,230.000000,231.875000,228.132507,230.912506,172.153854,4636600
2006-07-26,232.250000,236.875000,229.062500,236.100006,176.021332,5908720
2006-07-27,236.875000,239.994995,234.437500,237.462494,177.037094,7399848
2006-07-28,235.024994,243.737503,231.000000,232.112503,173.322205,3019608
2006-07-31,233.750000,241.250000,232.500000,234.037506,174.759644,1724700
2006-08-01,215.750000,234.937500,215.750000,233.000000,173.984955,1762508
2006-08-02,231.250000,235.625000,230.000000,235.050003,175.515686,1784732
2006-08-03,235.625000,238.000000,234.274994,236.175003,176.355713,3010272
2006-08-04,240.000000,240.949997,235.750000,237.137497,177.074432,2674200
2006-08-07,237.750000,238.000000,232.750000,234.024994,174.750259,1719964
2006-08-08,235.000000,239.500000,233.750000,238.699997,178.241119,1178400
2006-08-09,237.500000,243.750000,235.875000,241.524994,180.350662,2052120
2006-08-10,240.250000,243.750000,240.000000,241.437500,180.285248,2279124
2006-08-11,242.475006,243.462494,239.250000,241.899994,180.630676,1893972
2006-08-14,243.437500,243.750000,239.750000,241.162506,180.079987,1721428
2006-08-16,244.750000,246.125000,242.000000,243.050003,181.489380,3804268
2006-08-17,243.750000,245.750000,239.500000,240.037506,179.239960,2497168
2006-08-18,241.250000,243.125000,240.000000,242.425003,181.022751,1803640
2006-08-21,244.000000,244.000000,239.250000,242.324997,180.948029,2414088
2006-08-22,243.000000,245.750000,242.500000,243.850006,182.086807,2178096
2006-08-23,244.000000,244.687500,240.024994,240.774994,179.790634,2497736
2006-08-24,242.500000,243.725006,238.312500,242.600006,181.153427,2369852
2006-08-25,242.750000,244.225006,241.912506,243.600006,181.900070,2611752
2006-08-28,243.750000,246.324997,242.074997,245.274994,183.150879,2300316
2006-08-29,246.250000,248.000000,245.750000,247.524994,184.831024,2679596
2006-08-30,247.774994,248.750000,245.262497,245.949997,183.654922,2744772
2006-08-31,246.000000,251.000000,246.000000,249.512497,186.315063,6076856
2006-09-01,249.000000,250.250000,247.774994,249.812500,186.539047,1728728
2006-09-04,249.750000,255.000000,249.750000,254.287506,189.880661,2010492
2006-09-05,255.750000,257.500000,250.250000,251.449997,187.761810,3945288
2006-09-06,254.375000,254.375000,247.774994,248.399994,185.484299,2800432
2006-09-07,245.074997,248.750000,245.074997,246.675003,184.196304,1583584
2006-09-08,251.500000,251.500000,246.250000,247.750000,184.998978,1570564
2006-09-11,249.750000,249.750000,237.250000,238.362503,177.989182,4073480
2006-09-12,238.750000,245.000000,238.000000,244.475006,182.553528,1835256
2006-09-13,245.750000,252.000000,245.250000,249.987503,186.669754,2307632
2006-09-14,252.250000,254.000000,250.475006,253.350006,189.180573,2388728
2006-09-15,253.500000,253.500000,249.175003,250.675003,187.183090,2359700
2006-09-18,251.750000,252.750000,248.024994,249.037506,185.960419,1390388
2006-09-19,249.250000,255.000000,247.600006,252.512497,188.555176,3973944
2006-09-20,252.750000,258.500000,248.524994,257.512512,192.288773,2695896
2006-09-21,258.000000,264.475006,254.500000,263.250000,196.573105,5107184
2006-09-22,261.250000,263.462494,257.524994,259.887512,194.062271,2488644
2006-09-25,261.750000,262.500000,255.562500,256.399994,191.457993,1349580
2006-09-26,257.500000,262.500000,256.225006,261.075012,194.948929,3717008
2006-09-27,262.500000,263.750000,259.037506,260.662506,194.640991,3352740
2006-09-28,261.262512,262.250000,253.250000,255.112503,190.496704,6121572
2006-09-29,255.524994,258.774994,255.000000,255.512497,190.795349,1752804
2006-10-03,258.750000,258.750000,252.250000,253.574997,189.348648,1632712
2006-10-04,254.000000,254.000000,245.837494,246.850006,184.326904,6947628
2006-10-05,249.500000,252.250000,248.250000,249.937500,186.632401,5849400
2006-10-06,250.250000,251.750000,247.000000,248.550003,185.596359,2766944
2006-10-09,246.250000,252.250000,245.137497,250.537506,187.080475,1546832
2006-10-10,250.750000,254.449997,250.750000,252.875000,188.825867,2769780
2006-10-11,257.500000,269.850006,257.500000,261.187500,195.032944,6773716
2006-10-12,262.500000,271.250000,260.250000,270.637512,202.089432,5052848
2006-10-13,272.350006,280.000000,270.524994,275.899994,206.018967,4874112
2006-10-16,281.250000,287.500000,278.750000,282.424988,210.891373,9727060
2006-10-17,285.500000,292.437500,277.500000,279.225006,208.501892,8749216
2006-10-18,277.524994,279.250000,275.250000,276.562500,206.513718,4995084
2006-10-19,276.500000,278.187500,270.662506,273.100006,203.928253,3103620
2006-10-20,275.000000,275.500000,271.524994,272.399994,203.405548,2129404
2006-10-23,273.725006,273.725006,265.350006,270.024994,202.188843,1327904
2006-10-26,270.250000,272.975006,268.750000,269.812500,202.029678,5140212
2006-10-27,270.287506,272.500000,265.600006,268.662506,201.168610,3126408
2006-10-30,269.000000,272.000000,265.049988,269.837494,202.048370,4154172
2006-10-31,270.000000,274.700012,268.774994,271.774994,203.499084,3430936
2006-11-01,274.250000,276.475006,270.075012,270.799988,202.769119,1910904
2006-11-02,272.500000,272.500000,268.000000,270.012512,202.179428,2204376
2006-11-03,271.250000,272.000000,264.500000,266.737488,199.727112,3144440
2006-11-06,266.625000,267.475006,264.000000,264.850006,198.313873,2536892
2006-11-07,268.500000,271.225006,265.049988,266.287506,199.390259,3219180
2006-11-08,266.250000,267.725006,262.787506,265.825012,199.043915,2436760
2006-11-09,267.250000,268.750000,263.337494,265.899994,199.100052,3365420
2006-11-10,267.500000,273.674988,266.274994,267.174988,200.054718,3313476
2006-11-13,267.700012,270.000000,266.524994,268.937500,201.374466,2023316
2006-11-14,270.250000,277.500000,270.250000,276.562500,207.083908,6003860
2006-11-15,278.750000,280.500000,272.637512,274.200012,205.314926,2698040
2006-11-16,275.000000,276.500000,270.875000,271.837494,203.545975,2101688
2006-11-17,273.500000,274.375000,270.299988,273.787506,205.006104,2221684
2006-11-20,271.262512,280.250000,266.387512,279.462494,209.255356,5174936
2006-11-21,279.049988,288.000000,278.500000,287.137512,215.002274,4158152
2006-11-22,288.500000,292.750000,283.837494,287.024994,214.918060,5591464
2006-11-23,289.000000,292.350006,285.000000,286.037506,214.178558,3870324
2006-11-24,287.500000,289.225006,284.037506,287.500000,215.273697,3205304
2006-11-27,287.500000,291.000000,287.500000,290.200012,217.295334,2933708
2006-11-28,287.500000,289.000000,277.787506,287.462494,215.245636,2682960
2006-11-29,290.000000,292.200012,287.500000,291.137512,217.997345,2603156
2006-11-30,293.200012,301.250000,291.500000,299.700012,224.408722,6254552
2006-12-01,300.000000,300.000000,295.312500,297.337494,222.639740,3762140
2006-12-04,300.000000,302.750000,297.500000,298.100006,223.210754,2234092
2006-12-05,302.424988,302.424988,296.250000,297.975006,223.117157,2116476
2006-12-06,293.049988,301.750000,293.049988,299.649994,224.371368,3180856
2006-12-07,301.250000,308.612488,296.774994,298.575012,223.566422,2872872
2006-12-08,299.750000,299.750000,293.337494,294.225006,220.309296,1887268
2006-12-11,293.750000,297.250000,283.500000,293.362488,219.663300,4279432
2006-12-12,292.500000,295.000000,276.250000,280.125000,209.751450,5118300
2006-12-13,280.125000,285.250000,270.087494,280.212494,209.816956,3617220
2006-12-14,276.262512,290.000000,276.262512,287.399994,215.198853,2916024
2006-12-15,292.100006,292.100006,287.000000,290.049988,217.183044,2305716
2006-12-18,288.750000,297.100006,281.000000,295.312500,221.123566,2351424
2006-12-19,295.250000,295.950012,281.250000,285.462494,213.748016,3623628
2006-12-20,287.500000,291.962494,278.762512,282.187500,211.295792,3755660
2006-12-21,284.250000,287.500000,277.750000,284.237488,212.830719,2255816
2006-12-22,283.750000,290.000000,282.024994,288.487488,216.013153,1750016
2006-12-26,288.250000,298.600006,288.250000,297.850006,223.023529,1797392
2006-12-27,298.750000,301.500000,295.262512,299.000000,223.884628,2394400
2006-12-28,301.350006,305.000000,297.000000,302.975006,226.861053,2418308
2006-12-29,303.362488,307.350006,300.625000,305.500000,228.751694,1874468
2007-01-02,307.350006,314.500000,304.000000,312.125000,233.712372,1545060
2007-01-03,313.250000,322.000000,309.787506,320.037506,239.637085,4384972
2007-01-04,321.250000,321.250000,312.524994,314.762512,235.687271,3970700
2007-01-05,316.250000,317.149994,313.274994,315.750000,236.426651,2718740
2007-01-08,314.750000,314.750000,303.750000,310.950012,232.832489,4951892
2007-01-09,311.975006,315.462494,306.312500,314.100006,235.191116,4020568
2007-01-10,311.137512,313.750000,307.500000,308.850006,231.260086,2931428
2007-01-11,299.725006,324.500000,299.725006,319.412506,239.169067,7400664
2007-01-12,322.537506,332.250000,322.537506,330.987488,247.836029,6175748
2007-01-15,337.500000,342.000000,325.012512,331.587494,248.285522,12255832
2007-01-16,347.237488,347.237488,329.750000,331.024994,247.864212,7625964
2007-01-17,332.475006,333.750000,325.000000,326.162506,244.223267,2633828
2007-01-18,326.250000,331.487488,326.250000,328.862488,246.244995,2719816
2007-01-19,328.862488,331.625000,323.037506,324.537506,243.006500,2882056
2007-01-22,325.024994,330.600006,322.512512,328.362488,246.440018,3180956
2007-01-23,328.274994,328.487488,325.000000,325.674988,244.423126,3124152
2007-01-24,327.875000,328.500000,324.537506,326.787506,245.258102,2355148
2007-01-25,331.250000,342.250000,325.725006,328.862488,246.815369,5553976
2007-01-29,328.750000,328.750000,322.750000,324.437500,243.494370,2982324
2007-01-31,324.274994,328.475006,318.000000,319.475006,239.769913,4865928
2007-02-01,322.487488,323.750000,318.750000,323.012512,242.424850,1859904
2007-02-02,324.750000,326.750000,323.762512,325.125000,244.010361,4274616
2007-02-05,326.250000,328.475006,323.500000,326.450012,245.004868,3010736
2007-02-06,328.250000,328.475006,322.512512,324.600006,243.616364,3411964
2007-02-07,325.000000,328.100006,323.799988,326.575012,245.098557,2599984
2007-02-08,327.850006,328.725006,324.337494,326.125000,244.760788,2650024
2007-02-09,327.350006,329.362488,320.787506,321.850006,241.552338,1993360
2007-02-12,312.500000,324.674988,312.500000,313.950012,235.623444,1786388
2007-02-13,314.000000,321.225006,308.750000,313.225006,235.079163,4130352
2007-02-14,313.250000,316.750000,310.000000,315.187500,236.552124,3137876
2007-02-15,316.250000,325.000000,306.274994,323.062500,242.462494,3673556
2007-02-19,325.350006,329.674988,323.799988,327.450012,245.755203,4738696
2007-02-20,328.475006,330.950012,323.750000,324.887512,243.832245,5400148
2007-02-21,325.000000,327.937500,320.000000,320.962494,240.886307,3938188
2007-02-22,325.000000,328.100006,321.500000,323.575012,242.847000,6939112
2007-02-23,323.750000,324.875000,318.250000,319.337494,239.666855,3167688
2007-02-26,318.000000,323.462494,308.125000,321.524994,241.308487,4677684
2007-02-27,313.500000,323.549988,313.500000,316.037506,237.190033,4709968
2007-02-28,308.250000,311.237488,293.000000,298.350006,223.915314,9347956
2007-03-01,300.000000,317.000000,297.600006,313.662506,235.407562,7858564
2007-03-02,313.700012,315.000000,300.250000,302.137512,226.757889,5311752
2007-03-05,297.500000,299.750000,287.500000,288.887512,216.813629,5120880
2007-03-06,302.500000,333.750000,290.274994,299.312500,224.637726,3623920
2007-03-07,300.500000,306.174988,289.350006,297.950012,223.615143,4440632
2007-03-08,297.500000,307.424988,297.500000,304.600006,228.606094,2274988
2007-03-09,307.075012,308.250000,299.500000,303.037506,227.433365,3232148
2007-03-12,306.174988,313.424988,302.750000,308.750000,231.720627,3636936
2007-03-13,306.375000,317.225006,300.024994,316.350006,237.424622,2032088
2007-03-14,306.250000,310.475006,301.250000,303.387512,227.696121,3824948
2007-03-15,307.500000,312.750000,307.000000,308.575012,231.589310,3823288
2007-03-16,310.350006,314.462494,303.787506,309.412506,232.217926,4224284
2007-03-19,304.075012,316.187500,300.450012,315.225006,236.580322,1213696
2007-03-20,315.000000,319.125000,312.000000,313.250000,235.097946,2775592
2007-03-21,315.250000,317.350006,310.000000,316.750000,237.724838,1970036
2007-03-22,319.250000,326.750000,319.250000,325.762512,244.488739,4125592
2007-03-23,328.000000,330.000000,320.000000,322.049988,241.702454,5265296
2007-03-26,321.250000,324.674988,313.812500,315.337494,236.664703,6098736
2007-03-28,317.475006,317.475006,298.512512,300.250000,225.341385,8818048
2007-03-29,297.237488,314.200012,297.237488,312.087494,234.225555,10266624
2007-03-30,312.087494,313.700012,305.062500,308.462494,231.505035,2807056
2007-04-02,302.500000,305.000000,296.250000,297.299988,223.127350,3875896
2007-04-03,298.750000,304.200012,297.000000,300.662506,225.650986,3256852
2007-04-04,304.500000,306.174988,297.600006,299.600006,224.853592,2402496
2007-04-05,299.862488,301.500000,296.524994,298.549988,224.065445,2533992
2007-04-09,300.125000,306.687500,300.125000,304.299988,228.380905,2284524
2007-04-10,304.299988,306.250000,298.837494,299.337494,224.656509,3480240
2007-04-11,301.350006,302.362488,296.750000,297.637512,223.380615,3826336
2007-04-12,297.000000,302.250000,293.000000,300.237488,225.332016,3694956
2007-04-13,302.500000,317.100006,298.500000,315.500000,236.786636,9778848
2007-04-16,321.000000,326.475006,317.562500,320.062500,240.210907,9986220
2007-04-17,321.424988,328.750000,309.500000,312.562500,234.582092,10464964
2007-04-18,313.500000,316.250000,310.250000,311.875000,234.066086,2853584
2007-04-19,307.500000,312.000000,301.274994,310.725006,233.202927,3164652
2007-04-20,313.000000,316.987488,312.524994,314.412506,235.970535,2870752
2007-04-23,313.750000,317.450012,311.250000,311.950012,234.122391,2265224
2007-04-24,311.000000,315.500000,304.750000,306.212494,229.816345,6922516
2007-04-25,306.250000,306.725006,302.000000,305.337494,229.159561,21752404
2007-04-26,306.750000,312.399994,305.000000,310.100006,232.733932,5941756
2007-04-27,308.750000,309.125000,304.312500,308.625000,231.626907,4805284
2007-04-30,310.262512,317.475006,301.250000,316.500000,237.537140,3888052
2007-05-03,318.700012,323.700012,318.137512,322.549988,242.077744,6643028
2007-05-04,324.750000,332.475006,317.250000,318.262512,238.859970,7101200
2007-05-07,320.500000,321.225006,316.287506,318.225006,238.831863,5553328
2007-05-08,317.500000,320.000000,314.312500,316.637512,237.640442,8191004
2007-05-09,325.000000,325.000000,306.250000,309.875000,232.565018,4699828
2007-05-10,311.250000,322.475006,306.500000,307.424988,230.726318,3044200
2007-05-11,312.500000,314.750000,302.500000,313.137512,235.013565,3867656
2007-05-14,319.625000,319.625000,311.524994,312.562500,234.582092,1260376
2007-05-15,315.000000,315.000000,306.250000,309.512512,232.293030,4203120
2007-05-16,316.250000,316.250000,302.637512,306.049988,229.694199,6523616
2007-05-17,308.274994,313.424988,307.500000,312.500000,234.535019,2931260
2007-05-18,314.987488,319.000000,312.500000,313.212494,235.069824,2921004
2007-05-21,317.500000,317.500000,307.500000,309.262512,232.105362,2856844
2007-05-22,309.375000,311.000000,305.262512,307.662506,230.904541,6160224
2007-05-23,310.375000,310.375000,306.274994,308.350006,231.420532,1271812
2007-05-24,312.500000,312.500000,305.250000,306.187500,229.797531,4552804
2007-05-25,305.237488,308.750000,302.000000,307.487488,230.773102,5244168
2007-05-28,312.500000,312.500000,305.887512,306.375000,229.938232,2585172
2007-05-29,306.225006,308.750000,305.000000,307.787506,230.998291,2967280
2007-05-30,312.500000,312.500000,302.549988,303.912506,228.090057,2600056
2007-05-31,307.250000,307.250000,300.000000,302.087494,226.720444,5176492
2007-06-01,307.274994,307.274994,302.787506,304.674988,228.662369,1728988
2007-06-04,307.000000,312.500000,300.500000,302.024994,226.673523,1853384
2007-06-05,304.450012,304.450012,300.000000,302.012512,226.664124,1751600
2007-06-06,303.750000,304.250000,294.549988,300.087494,225.219376,3832020
2007-06-07,300.000000,303.600006,291.325012,301.750000,226.467041,2008940
2007-06-08,301.625000,307.625000,297.500000,305.024994,228.925003,6019076
2007-06-11,309.137512,309.850006,304.512512,305.337494,229.159561,2648136
2007-06-12,302.500000,307.500000,300.000000,304.337494,228.409103,1402072
2007-06-13,304.750000,305.000000,298.325012,300.812500,225.763611,1768488
2007-06-14,302.500000,305.000000,300.325012,301.137512,226.007431,4176068
2007-06-15,305.000000,305.000000,295.000000,296.100006,222.967133,4983152
2007-06-18,298.250000,298.750000,290.000000,290.649994,218.863266,2874456
2007-06-19,291.274994,291.375000,285.825012,290.000000,218.373703,3495436
2007-06-20,290.250000,293.250000,285.250000,286.750000,215.926453,4024968
2007-06-21,286.250000,287.700012,282.500000,286.399994,215.662903,3043728
2007-06-22,286.250000,288.750000,283.625000,284.987488,214.599197,2677304
2007-06-25,284.987488,287.500000,279.687500,281.437500,211.926102,2803776
2007-06-26,282.750000,285.000000,279.462494,280.437500,211.173035,2832744
2007-06-27,282.475006,284.674988,281.000000,283.287506,213.319107,2956696
2007-06-28,285.987488,285.987488,281.250000,284.212494,214.015762,4342792
2007-06-29,285.250000,289.000000,285.012512,287.337494,216.368881,3004456
2007-07-02,288.250000,288.250000,282.750000,283.612488,213.563873,1477152
2007-07-03,287.500000,287.500000,281.000000,281.899994,212.274323,1829368
2007-07-04,282.000000,285.000000,279.000000,279.412506,210.401184,2415464
2007-07-05,282.049988,282.049988,275.200012,277.912506,209.271667,3179204
2007-07-06,278.750000,291.225006,275.024994,289.662506,218.119659,7605684
2007-07-09,292.100006,295.600006,291.250000,294.187500,221.527069,5359768
2007-07-10,296.250000,300.000000,292.000000,295.787506,222.731766,7492968
2007-07-11,295.500000,296.250000,275.000000,287.225006,216.284164,6062124
2007-07-12,288.750000,292.250000,283.500000,290.637512,218.853790,5763944
2007-07-13,309.024994,315.375000,282.562500,284.000000,213.855698,5784648
2007-07-16,283.750000,284.500000,278.500000,282.075012,212.406143,3990240
2007-07-17,293.950012,293.950012,287.500000,288.937500,217.573654,6164688
2007-07-18,289.250000,292.500000,286.837494,291.662506,219.625626,4371180
2007-07-19,291.750000,296.250000,291.375000,295.549988,222.553055,4075512
2007-07-20,297.250000,297.487488,291.850006,293.975006,221.366989,3744932
2007-07-23,292.450012,298.750000,290.524994,297.737488,224.200180,4716456
2007-07-24,297.475006,298.000000,291.750000,292.975006,220.614014,3127176
2007-07-25,292.000000,292.750000,286.250000,287.049988,216.152390,2670172
2007-07-26,288.750000,302.500000,286.274994,297.274994,223.851990,6002804
2007-07-27,290.000000,293.750000,281.500000,288.250000,217.605026,3203236
2007-07-30,287.500000,292.500000,282.562500,284.112488,214.481506,1835848
2007-07-31,287.750000,290.500000,282.500000,289.075012,218.227814,3218540
2007-08-01,286.250000,286.250000,277.750000,278.787506,210.461517,4382172
2007-08-02,280.000000,281.125000,272.500000,273.787506,206.687012,1912008
2007-08-03,278.500000,278.500000,270.875000,274.225006,207.017288,1993184
2007-08-06,272.500000,279.500000,268.500000,274.862488,207.498581,2737548
2007-08-07,278.274994,279.450012,273.524994,277.325012,209.357544,2985212
2007-08-08,287.500000,292.250000,279.500000,288.149994,217.529510,4055164
2007-08-09,290.000000,297.212494,283.799988,286.424988,216.227219,5074436
2007-08-10,278.750000,288.375000,270.100006,286.125000,216.000839,6290560
2007-08-13,287.500000,287.500000,281.287506,283.625000,214.113464,1205524
2007-08-14,283.750000,285.000000,280.000000,282.562500,213.311432,1222796
2007-08-16,275.000000,279.899994,271.250000,272.000000,205.337616,6663120
2007-08-17,272.000000,273.250000,259.799988,264.037506,199.326523,6901104
2007-08-20,270.875000,274.850006,262.774994,263.887512,199.213348,4386844
2007-08-21,269.125000,269.125000,251.125000,253.812500,191.607544,4363364
2007-08-22,255.000000,258.174988,249.000000,256.475006,193.617508,3826620
2007-08-23,258.000000,262.000000,251.000000,251.975006,190.220352,3113748
2007-08-24,253.750000,256.625000,249.875000,254.600006,192.202011,1926972
2007-08-27,256.237488,259.700012,255.012497,256.625000,193.730743,2666856
2007-08-28,259.000000,259.750000,252.750000,257.187500,194.155319,2263504
2007-08-29,255.000000,259.950012,250.250000,257.899994,194.693237,3196688
2007-08-30,260.500000,264.750000,256.250000,261.500000,197.410950,7003172
2007-08-31,263.000000,267.424988,261.750000,266.087494,200.874191,2377496
2007-09-03,267.500000,268.750000,263.350006,265.312500,200.289063,2496264
2007-09-04,266.250000,271.924988,265.250000,266.524994,201.204376,2182756
2007-09-05,266.750000,270.737488,266.274994,268.087494,202.384003,3516964
2007-09-06,266.250000,270.250000,265.250000,269.500000,203.450241,1871860
2007-09-07,269.250000,271.125000,267.500000,269.062500,203.120026,1691576
2007-09-10,269.062500,269.062500,261.000000,261.812500,197.646881,2201060
2007-09-11,273.612488,273.612488,255.000000,255.837494,193.136230,3386556
2007-09-12,257.500000,259.437500,253.375000,253.899994,191.673523,2344104
2007-09-13,256.225006,258.750000,252.600006,257.700012,194.542328,2153072
2007-09-14,262.500000,262.500000,254.524994,255.612503,192.966354,1900228
2007-09-17,256.250000,257.950012,248.925003,249.412506,188.285843,5086176
2007-09-18,249.250000,251.925003,248.250000,250.612503,189.191727,4942808
2007-09-19,256.250000,258.424988,254.300003,255.762497,193.079590,4642668
2007-09-20,255.000000,255.524994,249.300003,250.512497,189.116257,2355156
2007-09-21,247.750000,256.250000,244.500000,254.449997,192.088760,7928660
2007-09-24,255.000000,257.500000,250.050003,251.812500,190.097656,3595068
2007-09-25,252.500000,253.500000,249.050003,250.425003,189.050232,5400496
2007-09-26,252.500000,262.200012,251.250000,260.187500,196.420120,8340892
2007-09-27,262.500000,266.875000,261.750000,265.625000,200.525024,8602140
2007-09-28,256.250000,270.000000,256.250000,265.037506,200.081421,6249532
2007-10-01,265.250000,265.250000,255.750000,260.412506,196.589996,2176580
2007-10-03,262.500000,273.750000,262.475006,269.799988,203.676758,5122872
2007-10-04,271.250000,271.250000,263.500000,269.825012,203.695694,4359804
2007-10-05,269.825012,269.825012,264.325012,268.200012,202.468903,1744048
2007-10-08,270.262512,274.700012,265.549988,269.587494,203.516342,2662144
2007-10-09,270.000000,276.200012,268.825012,273.737488,206.649246,3707640
2007-10-10,276.174988,282.562500,274.600006,281.375000,212.415009,3983236
2007-10-11,283.750000,283.850006,265.000000,268.000000,202.317856,5598340
2007-10-12,263.000000,268.750000,257.575012,265.875000,200.713638,4912920
2007-10-15,267.500000,272.912506,264.937500,268.537506,202.723709,6871600
2007-10-16,275.000000,278.750000,265.250000,267.100006,201.638550,7060528
2007-10-17,265.000000,278.750000,250.000000,273.674988,206.602066,6924440
2007-10-18,283.750000,287.475006,269.325012,280.962494,212.103470,13645436
2007-10-19,286.962494,287.500000,270.600006,277.212494,209.272507,8094132
2007-10-22,279.250000,279.250000,266.274994,267.987488,202.857254,3836808
2007-10-23,267.000000,275.000000,264.750000,265.899994,201.277115,5862364
2007-10-24,275.000000,275.000000,260.825012,262.000000,198.325012,4100988
2007-10-25,264.750000,265.000000,259.537506,262.399994,198.627747,4925272
2007-10-26,262.500000,271.000000,260.549988,267.825012,202.734375,2960060
2007-10-29,272.250000,272.500000,265.350006,267.000000,202.109772,3536052
2007-10-30,268.000000,268.750000,260.075012,262.125000,198.419571,3145804
2007-10-31,261.750000,265.924988,254.250000,259.500000,196.432541,47216528
2007-11-01,263.750000,263.750000,254.875000,255.762497,193.603363,5518404
2007-11-02,252.500000,257.500000,250.750000,255.300003,193.253326,3494680
2007-11-05,255.250000,257.700012,251.312500,252.824997,191.379837,1876468
2007-11-06,253.750000,254.949997,250.000000,251.074997,190.055099,2198988
2007-11-07,251.274994,252.287506,246.524994,249.262497,188.683121,3504016
2007-11-08,247.524994,249.949997,245.000000,247.412506,187.282700,2686964
2007-11-12,246.312500,246.312500,240.000000,240.962494,182.400284,5280988
2007-11-13,240.962494,243.175003,231.662506,236.837494,179.277863,4697988
2007-11-14,240.000000,261.274994,240.000000,246.675003,186.724442,3588368
2007-11-15,247.750000,249.475006,242.500000,245.050003,185.494400,2295396
2007-11-16,245.000000,249.500000,241.787506,245.725006,186.005402,3666816
2007-11-19,240.024994,251.750000,240.024994,248.375000,188.011307,2943548
2007-11-20,247.250000,247.250000,239.524994,240.324997,181.917709,4111392
2007-11-21,240.324997,245.000000,234.000000,236.199997,178.795273,3337028
2007-11-22,242.425003,242.425003,233.750000,237.550003,179.817200,2402356
2007-11-23,238.125000,241.500000,237.437500,240.237503,181.851547,2273540
2007-11-26,245.000000,248.500000,242.500000,246.274994,186.421677,2234300
2007-11-27,247.625000,249.725006,242.524994,248.987503,188.474930,1503964
2007-11-28,250.000000,250.949997,242.500000,244.125000,184.794189,2927688
2007-11-29,250.000000,250.125000,238.750000,241.512497,182.816650,5029688
2007-11-30,241.512497,254.500000,241.512497,253.050003,191.550156,5334612
2007-12-03,254.000000,266.500000,252.600006,262.475006,198.684509,6516348
2007-12-04,262.475006,262.500000,256.262512,257.424988,194.861847,1783824
2007-12-05,257.500000,261.250000,255.125000,258.299988,195.524216,2069240
2007-12-06,260.000000,262.924988,257.799988,258.887512,195.968948,4163452
2007-12-07,260.000000,268.012512,256.562500,265.649994,201.087875,4805808
2007-12-10,267.524994,268.500000,257.500000,258.899994,195.978363,3864020
2007-12-11,262.250000,262.250000,256.312500,260.325012,197.057068,2907456
2007-12-12,257.049988,265.000000,256.524994,263.350006,199.346863,3718608
2007-12-13,262.424988,265.524994,256.924988,257.399994,194.842941,4645736
2007-12-14,253.824997,263.750000,253.824997,260.100006,196.886719,2720436
2007-12-17,268.100006,268.100006,251.250000,253.100006,191.587967,3203328
2007-12-18,252.500000,260.000000,250.824997,251.225006,190.168732,3845860
2007-12-19,253.000000,257.200012,252.000000,256.125000,193.877853,2671020
2007-12-20,257.375000,263.487488,255.750000,261.337494,197.823471,3036020
2007-12-24,270.000000,280.000000,262.500000,277.424988,210.001190,4655664
2007-12-26,278.750000,279.924988,271.537506,275.075012,208.222336,2905996
2007-12-27,276.274994,280.000000,271.637512,277.687500,210.199905,4008568
2007-12-28,275.000000,275.000000,265.000000,270.537506,204.787582,2196596
2007-12-31,270.750000,274.012512,263.000000,269.350006,203.888641,2156168
2008-01-01,269.250000,269.250000,263.000000,263.637512,199.564499,928388
2008-01-02,265.000000,265.250000,257.875000,262.500000,198.703430,2864924
2008-01-03,257.524994,261.250000,251.337494,252.762497,191.332458,5168280
2008-01-04,252.762497,255.725006,250.574997,251.300003,190.225372,2318868
2008-01-07,250.000000,252.199997,243.125000,243.899994,184.623932,3647344
2008-01-08,245.000000,248.000000,242.324997,246.962494,186.942139,3207732
2008-01-09,248.699997,251.500000,247.475006,249.074997,188.541183,2450128
2008-01-10,249.500000,252.375000,240.500000,245.412506,185.768814,3342376
2008-01-11,228.837494,251.000000,228.837494,247.437500,187.301743,2149188
2008-01-14,249.949997,249.949997,238.899994,240.287506,181.889435,4158864
2008-01-15,241.250000,242.000000,233.500000,235.000000,177.886917,2935588
2008-01-16,235.000000,241.675003,231.250000,236.237503,178.823685,3131956
2008-01-17,241.449997,241.500000,229.750000,230.675003,174.613037,6302096
2008-01-18,232.375000,235.000000,224.274994,225.800003,170.922821,4333816
2008-01-21,226.000000,226.175003,201.312500,207.762497,157.269058,4840032
2008-01-22,203.675003,247.500000,181.250000,200.062500,151.440430,6376872
2008-01-23,214.750000,222.500000,201.250000,217.987503,165.629944,5359120
2008-01-24,217.500000,222.000000,206.437500,210.812500,160.178299,2013336
2008-01-25,213.250000,224.425003,212.524994,221.149994,168.032867,2243116
2008-01-28,217.500000,217.500000,206.250000,213.574997,162.277283,2485660
2008-01-29,214.000000,221.149994,213.750000,216.925003,164.822647,3258712
2008-01-30,220.500000,223.000000,215.000000,217.462494,165.231064,3032856
2008-01-31,217.500000,222.500000,208.837494,218.437500,165.971832,5966956
2008-02-01,221.250000,235.274994,218.324997,232.375000,176.561798,4169520
2008-02-04,236.250000,247.250000,234.750000,243.912506,185.328140,3730520
2008-02-05,240.000000,243.750000,233.912506,238.762497,181.415070,1722872
2008-02-06,232.500000,232.500000,223.625000,226.524994,172.116852,4007952
2008-02-07,226.524994,226.524994,217.762497,219.762497,166.978592,2574652
